2013-11-21 15:15:38 INFO  SnakyController:66 - Parameters read: Filename='snakefiles//sample01.txt' and Category='1'
2013-11-21 15:15:38 INFO  SnakyController:108 - Rod, 1, 1
2013-11-21 15:15:42 INFO  SnakyController:66 - Parameters read: Filename='snakefiles//sample01.txt' and Category='1'
2013-11-21 15:15:42 INFO  SnakyController:108 - Rod, 1, 1
2013-11-21 15:17:12 INFO  SnakyController:66 - Parameters read: Filename='snakefiles//sample01.txt' and Category='1'
2013-11-21 15:17:12 INFO  SnakyController:108 - Rod, 1, 1
2013-11-21 15:19:18 INFO  SnakyController:66 - Parameters read: Filename='snakefiles//sample01.txt' and Category='1'
2013-11-21 15:19:18 INFO  SnakyController:108 - Rod, 1, 1
2013-11-21 15:19:41 INFO  SnakyController:66 - Parameters read: Filename='snakefiles//sample01.txt' and Category='1'
2013-11-21 15:19:41 INFO  SnakyController:108 - Rod, 1, 1
2013-11-21 15:25:53 INFO  SnakyController:66 - Parameters read: Filename='snakefiles//sample01.txt' and Category='1'
2013-11-21 15:25:53 INFO  SnakyController:108 - Rod, 1, 1
2013-11-21 15:25:53 INFO  SnakyController:113 - Ro
2013-11-21 15:25:53 INFO  SnakyController:116 - 1
2013-11-21 15:28:55 INFO  SnakyController:65 - Parameters read: Filename='snakefiles//sample01.txt' and Category='1'
2013-11-21 15:28:55 INFO  SnakyController:112 - Rod, 1, 1
2013-11-21 15:28:55 INFO  SnakyController:117 - Ro
2013-11-21 15:28:55 INFO  SnakyController:120 - 1
2013-11-21 15:35:15 INFO  SnakyController:65 - Parameters read: Filename='snakefiles//sample01.txt' and Category='1'
2013-11-21 15:35:15 INFO  SnakyController:110 - Rod, 1, 1
2013-11-21 15:35:15 INFO  SnakyController:115 - Ro
2013-11-21 15:35:15 INFO  SnakyController:118 - 1
2013-11-21 15:35:59 INFO  SnakyController:65 - Parameters read: Filename='snakefiles//sample01.txt' and Category='1'
2013-11-21 15:35:59 INFO  SnakyController:110 - Rod, 1, 1
2013-11-21 15:35:59 INFO  SnakyController:115 - Ro
2013-11-21 15:35:59 INFO  SnakyController:118 - 1
2013-11-21 15:36:49 INFO  SnakyController:65 - Parameters read: Filename='snakefiles//sample01.txt' and Category='1'
2013-11-21 15:36:49 INFO  SnakyController:110 - Rod, 1, 1
2013-11-21 15:36:49 INFO  SnakyController:115 - Ro
2013-11-21 15:36:49 INFO  SnakyController:118 - 1
2013-11-21 15:37:32 INFO  SnakyController:65 - Parameters read: Filename='snakefiles//sample01.txt' and Category='1'
2013-11-21 15:37:32 INFO  SnakyController:110 - Rod, 1, 1
2013-11-21 15:37:32 INFO  SnakyController:115 - Ro
2013-11-21 15:37:32 INFO  SnakyController:118 - 1
2013-11-21 15:38:03 INFO  SnakyController:65 - Parameters read: Filename='snakefiles//sample01.txt' and Category='1'
2013-11-21 15:38:03 INFO  SnakyController:110 - Rod, 1, 1
2013-11-21 15:38:03 INFO  SnakyController:115 - Ro
2013-11-21 15:38:03 INFO  SnakyController:118 - 1
2013-11-21 15:40:16 INFO  SnakyController:65 - Parameters read: Filename='snakefiles//sample01.txt' and Category='1'
2013-11-21 15:40:16 INFO  SnakyController:111 - Rod, 1, 1
2013-11-21 15:41:51 INFO  SnakyController:65 - Parameters read: Filename='snakefiles//sample01.txt' and Category='1'
2013-11-21 15:41:51 INFO  SnakyController:111 - Rod, 1, 1
2013-11-21 15:41:59 INFO  SnakyController:116 - Rod
